ID_REF	VALUE
263492_at	4.93138268
250569_at	7.574033946
249286_at	4.849499807
265582_at	4.005508568
256888_at	6.445375382
252527_at	9.014465142
261032_at	7.513031543
247607_at	7.610354865
253741_at	6.076328124
256950_at	4.608349918
249045_at	10.37126308
253406_at	5.910193195
253695_at	8.458321835
260163_at	5.267114072
265114_at	3.671129968
258698_at	7.163378016
263629_at	5.559759657
264573_at	4.141531097
250825_at	7.908430671
247604_at	9.177513858
261853_at	6.85229553
267465_at	5.31398886
255981_at	7.427974672
263962_at	6.312666912
252276_at	8.40926415
256065_at	9.052681372
258006_at	7.397814341
258736_at	7.980031208
248249_at	7.562131805
259273_s_at	6.375479285
261362_s_at	11.69714047
256510_at	5.669317594
261783_at	7.739789923
248378_at	7.863183545
249315_at	8.161556467
260602_at	10.57831721
246912_at	4.844723798
252291_s_at	11.27064944
258410_at	10.24443746
245362_at	9.564308692
263153_s_at	9.50489252
261844_at	5.371767728
255783_at	7.827018897
259708_at	6.946424466
265252_at	7.218483151
249103_at	7.64678287
258555_at	8.931946699
261130_at	8.857598634
248806_at	5.447865405
251297_at	6.997661694
247978_at	12.02495029
257458_at	3.16133705
266330_at	11.58662783
253748_at	6.555143685
248718_at	9.709722246
267052_at	7.524798341
256890_at	10.4238187
258921_at	9.750503614
264922_s_at	8.070296363
263716_at	8.428405363
260910_at	6.861037554
247588_at	9.674899783
247939_at	6.341023447
259853_at	6.417231458
266079_at	6.83291795
258286_at	7.002136223
262077_at	8.887540792
245987_at	8.999093929
257560_at	6.175777507
255689_at	5.103346777
246855_at	9.783029923
261831_at	10.46838694
251796_at	8.287088113
247933_at	7.847962834
246446_at	7.997641387
248556_at	5.513497867
265629_at	6.309309612
260521_at	7.245166276
247257_at	7.130855369
256905_at	9.091984941
251333_at	6.161543597
257798_at	10.86937858
259883_at	7.766401956
259240_at	6.278266417
252912_at	11.57967633
247551_at	8.008592495
263211_at	4.967271835
247298_at	8.383969335
259159_at	7.995797082
251997_at	11.94498203
262052_at	6.656372307
249812_at	10.38481481
250715_at	5.582191306
257125_at	9.1491276
265029_at	6.976759697
251037_at	8.925402289
250233_at	7.082278431
254560_at	7.92318603
257896_at	6.39334871
263382_at	5.739204657
263074_at	9.21634385
245989_s_at	8.396486929
262961_at	7.297976423
248668_at	6.365420333
259176_at	6.080416974
250352_at	7.701687383
262984_at	7.059899774
256797_at	8.715192492
251834_at	7.920031682
261891_at	7.785729549
264904_s_at	10.58780118
258821_at	10.89740693
264020_at	10.62991113
249014_at	8.479304585
253528_s_at	8.687525331
252879_at	7.248001881
245772_at	7.0976395
245523_at	10.06666216
264679_s_at	12.35961689
258086_at	9.231763992
258162_at	10.12919775
247990_at	9.003312949
254747_at	7.046130226
261381_at	5.224629915
265671_at	11.12835682
260000_at	6.644843335
264517_at	7.32453766
249818_at	8.562765499
259029_at	9.704589068
263532_s_at	7.179384027
253617_at	7.490259634
262274_at	7.128364581
262331_at	5.11019098
252234_at	10.81244778
253396_at	9.274743314
262239_at	7.906109311
246993_at	5.804586248
247584_at	11.20456753
250995_at	12.60186545
263430_at	6.589295434
266036_s_at	9.238294641
261079_s_at	8.715248162
246546_at	10.98689748
253596_s_at	6.948203393
265464_at	6.231933367
254798_at	7.304067598
246986_at	5.008910752
251963_at	7.529283357
260130_s_at	12.09569854
256002_at	8.995984036
267614_at	6.236961238
252150_at	7.904055426
245028_at	6.791212407
266980_at	10.35830084
247957_at	5.531945129
251045_s_at	2.088308203
260839_at	7.665614751
253558_at	8.310222777
257797_at	6.807576778
263548_at	11.71989493
255650_s_at	5.850449632
257198_at	8.184860522
264097_s_at	10.44518034
267003_at	6.544676078
248429_at	5.650672636
255629_at	11.3724445
258050_at	7.324975525
259194_at	9.56391538
263939_at	7.345611128
261964_at	2.510196368
257912_at	6.904975627
248608_at	9.382095013
246949_at	2.006915831
248773_at	5.75964818
248162_at	11.73426416
246242_at	3.008574055
250367_s_at	9.739169621
256241_at	11.21093562
257938_at	10.8048139
246191_at	10.55949188
266495_at	9.383873145
249268_at	8.771481325
256437_s_at	10.0106923
258369_at	8.656593785
266456_at	7.504571444
266705_at	9.692549123
262985_s_at	12.62051079
253487_at	11.52406739
267215_at	5.081933242
251349_s_at	5.414685402
253378_at	2.991402561
266981_at	11.77401955
253033_at	8.696189503
250553_at	9.819169629
258311_at	6.868116816
246936_at	7.991686848
250545_at	8.82266043
256648_at	10.23756577
245841_s_at	12.28355754
260729_at	6.560614412
253539_at	6.635302046
259114_at	10.37175825
248095_at	7.868130739
266554_s_at	10.84226027
264865_at	8.08758611
266905_at	9.802593629
266700_at	9.887128711
260519_at	7.083989892
267446_s_at	7.510948859
266118_at	11.40850636
259090_at	10.62337286
244901_at	4.56125284
244902_at	5.444485452
244903_at	8.547754439
244904_at	6.381729852
244905_at	3.32955876
244906_at	7.240457627
244907_at	2.760123958
244908_at	2.990558883
244909_at	2.943292612
244910_s_at	3.133842156
244911_at	2.20088486
244912_at	10.06512314
244913_at	3.983022881
244914_at	2.863653476
244915_s_at	3.968199957
244916_at	3.500322996
244917_at	3.021542394
244918_at	2.487183941
244919_at	5.079748341
244920_s_at	6.984438139
244921_s_at	6.424703106
244922_s_at	5.794876214
244923_s_at	6.524860995
244924_at	5.368609797
244925_at	4.308786593
244926_s_at	4.256007299
244927_at	5.29412279
244928_s_at	5.907390009
244929_at	9.250079224
244930_at	2.47416202
244931_at	3.312599792
244932_at	5.190605398
244933_at	6.94200413
244934_at	6.835589128
244935_at	12.45732273
244936_at	10.5255399
244937_at	3.128113647
244938_at	6.018909713
244939_at	8.216556777
244940_at	11.26282184
244941_at	3.582758853
244942_at	4.141728126
244943_at	5.649697641
244944_s_at	8.191192954
244945_at	4.676377005
244946_at	3.481846852
244947_at	3.107705108
244948_at	2.677743428
244949_at	3.410314784
244950_at	6.300958753
244951_s_at	7.51580344
244952_at	2.841990253
244953_s_at	6.378719054
244954_s_at	4.485604692
244955_at	3.329368943
244956_s_at	3.854269403
244957_at	4.052638113
244958_at	3.97518671
244959_s_at	6.668491674
244960_at	10.27320747
244961_at	12.03533483
244962_at	9.667253678
244963_at	11.82826463
244964_at	10.89490775
244965_at	7.24770426
244966_at	4.837363627
244967_at	9.928943546
244968_at	10.31984475
244969_at	8.598529593
244970_at	8.110555444
244971_at	12.57748502
244972_at	7.465183793
244973_at	5.856420613
244974_at	7.672026307
244975_at	8.620365263
244976_at	11.28968031
244977_at	4.517140423
244978_at	10.95757972
244979_at	11.36241173
244980_at	11.06034685
244981_at	8.623107817
244982_at	11.42055894
244983_at	10.41224004
244984_at	11.19771858
244985_at	11.33912101
244986_at	11.22521572
244987_s_at	13.00019924
244988_s_at	11.46669169
244989_s_at	3.65599317
244990_s_at	2.799551225
244991_s_at	4.350631887
244992_s_at	13.00873965
244993_s_at	10.39428292
244994_at	2.630316482
244995_at	5.565515253
244996_at	8.454514809
244997_at	8.322860383
244999_at	2.844134895
245000_at	7.014162091
245001_at	13.061841
245002_at	7.522952638
245003_at	10.46429844
245004_at	10.60875822
245005_at	3.6770312
245006_at	12.43370789
245007_at	5.918662534
245008_at	7.665835536
245009_at	12.50596194
245010_at	10.30860976
245011_at	10.65969708
245012_at	10.70848571
245013_at	13.57379859
245014_at	13.40213022
245015_at	9.969357022
245016_at	8.060686986
245017_at	10.59307462
245019_at	9.346934003
245020_at	10.98093081
245021_at	10.69908197
245022_at	8.828982303
245023_at	11.04963686
245024_at	10.95823889
245025_at	7.055604913
245026_at	9.521704199
245027_at	5.526937738
245029_at	5.180698749
245030_at	2.250984847
245031_at	6.142649272
245033_at	4.845570976
245034_at	5.33554872
245035_at	9.540758848
245036_at	4.350004867
245037_at	3.073541279
245038_at	9.388489605
245039_at	6.901595969
245040_at	4.356539866
245041_at	10.2832397
245042_at	6.509666538
245043_at	8.818277051
245044_at	12.25507512
245045_at	9.45203116
245046_at	8.329112412
245047_at	10.78579226
245048_at	10.59028888
245049_at	4.088937116
245050_at	11.51859865
245051_at	8.293041483
245052_at	7.09757785
245053_at	3.288080919
245054_at	6.184728742
245055_at	4.726729643
245056_at	4.891440732
245057_at	2.968169401
245058_at	2.724936735
245059_at	7.574967806
245060_at	11.63181853
245061_at	12.78382617
245062_at	7.974551716
245063_at	7.253014022
245064_at	8.278672487
245065_at	7.403801916
245067_at	10.39602527
245068_at	3.404494521
245069_at	2.723371813
245070_at	3.715460513
245071_at	3.508957739
245072_s_at	2.786414299
245073_at	3.207436648
245074_at	4.838295591
245075_at	4.78403836
245076_at	8.2455906
245077_at	2.676352435
245078_at	6.846888686
245079_at	5.31984733
245080_at	4.93471995
245081_at	3.37367365
245082_at	4.792437656
245083_at	7.929271383
245084_at	6.700574516
245085_at	8.749987497
245086_at	3.698037164
245087_at	5.094783907
245088_at	3.06643885
245089_at	7.571724656
245090_at	6.296964441
245091_at	3.018178146
245092_at	6.748922975
245093_at	5.843138241
245094_at	8.09796874
245095_at	3.663979127
245096_at	10.19416503
245097_at	8.146306051
245098_at	9.342190954
245099_at	7.409347899
245100_at	6.861980932
245101_at	8.812254888
245102_at	2.414005742
245103_at	2.692483901
245104_at	7.428605558
245105_at	5.025606816
245106_at	7.541791042
245107_at	5.064230107
245108_at	2.864558391
245109_at	5.489924922
245110_at	4.846616908
245111_at	3.160705489
245112_at	7.35618203
245113_at	7.149942915
245114_at	9.276947131
245115_at	10.38064831
245116_at	7.645087202
245117_at	8.587882973
245118_at	8.370061099
245119_at	8.257903687
245120_at	6.59028311
245121_at	11.53276269
245122_at	8.710075983
245123_at	9.527148228
245124_at	8.602222653
245125_at	3.593921291
245126_at	5.955152539
245127_at	8.695583887
245128_at	2.484659486
245129_at	2.353377335
245130_at	4.903806145
245131_s_at	9.236795742
245132_at	7.085799431
245133_at	4.756276677
245134_s_at	7.373790341
245135_at	2.88625065
245136_at	8.89171728
245137_at	5.202457701
245138_at	6.693839846
245139_at	7.773289359
245140_at	4.326638016
245141_at	8.454616473
245142_at	6.545478837
245143_at	6.187627008
245144_at	8.278807585
245145_at	7.832045214
245146_at	8.918642145
245147_at	5.605084837
245148_at	9.944960219
245149_at	6.203482977
245150_at	7.703990822
245151_at	6.299934639
245152_at	7.836739008
245153_at	2.23448718
245154_at	2.907244987
245155_at	9.559124978
245156_at	6.252792082
245157_at	2.31162444
245158_at	3.681780512
245159_at	2.892414382
245160_at	2.490761674
245161_at	5.780838105
245162_at	3.629933993
245163_at	3.489314579
245164_at	9.726444078
245165_at	7.315317486
245166_at	6.166119109
245167_s_at	9.409677046
245168_at	11.83546411
245169_at	9.178741476
245170_at	3.08920065
245171_at	6.737064564
245172_at	6.373401405
245173_at	9.758963825
245174_at	5.37310162
245175_at	10.56930787
245176_at	8.956256545
245177_at	2.73830332
245178_at	8.464364873
245179_at	5.631645557
245180_at	8.822504886
245181_at	6.646652325
245182_at	4.740184308
245183_at	5.674146536
245184_at	2.844793109
245185_at	5.764886319
245186_at	5.48057854
245187_s_at	7.3488739
245188_at	6.055235039
245189_at	2.369663555
245190_at	4.707233863
245191_at	3.608310635
245192_at	2.384220503
245193_at	8.03140166
245194_at	6.099485071
245195_at	11.44802565
245196_at	6.350882941
245197_at	6.980453532
245198_at	9.440263031
245199_at	9.880458668
245200_at	6.805957743
245201_at	5.837222479
245202_at	5.934278978
245203_at	2.282206072
245204_at	3.172057663
245205_at	4.08177605
245206_at	6.750340822
245207_at	8.863357205
245208_at	6.361759031
245209_at	9.647118484
245210_at	5.637341952
245211_at	7.813922944
245212_at	2.737292636
245213_at	10.55175479
245214_at	2.37445643
245215_at	6.961846583
245216_at	7.623448397
245217_at	3.44296016
245218_s_at	6.202029696
245219_at	8.206938108
245220_at	2.136039245
245221_s_at	3.430124514
245222_at	2.676412309
245223_at	2.791057897
245224_at	4.388726627
245225_at	3.029612431
245226_at	9.160719502
245227_s_at	5.027008889
245228_at	8.479003924
245229_at	8.151030828
245230_at	4.68910433
245231_at	5.526284708
245232_at	2.65907297
245233_at	5.932758959
245234_at	4.814146966
245235_at	8.728041703
245236_at	4.834783738
245237_at	5.378892354
245238_at	10.83147402
245239_at	3.257337353
245240_at	3.289856723
245241_at	3.346781739
245242_at	7.394645459
245243_at	6.658437224
245244_at	8.883639416
245245_at	3.760333741
245246_at	3.326458667
245247_at	7.91584532
245248_at	5.876635867
245249_at	10.66977836
245250_at	8.845353105
245251_at	8.759996746
245252_at	9.864757036
245253_at	4.150021301
245254_at	8.091617619
245255_at	9.58637443
245256_at	5.790289589
245257_at	4.003746248
245258_at	6.899341465
245259_at	4.419101132
245260_at	7.484550829
245261_at	8.339342836
245262_at	6.010563723
245263_at	7.189005479
245264_at	8.720830394
245265_at	3.361496712
245266_at	7.948105879
245267_at	3.543587766
245268_at	6.05312314
245269_at	8.87439589
245270_at	10.64222297
245271_at	6.89953424
245273_at	6.869848551
245274_at	7.95864688
245275_at	2.730222157
245276_at	7.272423329
245277_at	9.193902215
245278_at	10.0598262
245279_at	8.468700861
245280_at	7.655576053
245281_at	9.734868506
